pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method
1.539.568.1,1,539,568,1,8.2,422691.0,5887851.0,38,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.539.568.2,1,539,568,2,4.09,422691.0,5887851.0,38,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.539.568.3,1,539,568,3,7.27,422691.0,5887851.0,38,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.539.568.4,1,539,568,4,16.68,422691.0,5887851.0,38,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.539.568.5,1,539,568,5,34.32,422691.0,5887851.0,38,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.539.568.6,1,539,568,6,23.09,422691.0,5887851.0,38,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.539.568.7,1,539,568,7,6.36,422691.0,5887851.0,38,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.540.569.1,1,540,569,1,34.51,422823.0,5887704.0,38,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.540.569.2,1,540,569,2,11.5,422823.0,5887704.0,38,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.540.569.3,1,540,569,3,14.96,422823.0,5887704.0,38,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.540.569.4,1,540,569,4,20.85,422823.0,5887704.0,38,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.540.569.5,1,540,569,5,11.16,422823.0,5887704.0,38,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.540.569.6,1,540,569,6,5.48,422823.0,5887704.0,38,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.540.569.7,1,540,569,7,1.55,422823.0,5887704.0,38,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.541.570.1,1,541,570,1,28.46,422833.0,5887404.0,38,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.541.570.2,1,541,570,2,13.11,422833.0,5887404.0,38,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.541.570.3,1,541,570,3,11.74,422833.0,5887404.0,38,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.541.570.4,1,541,570,4,17.65,422833.0,5887404.0,38,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.541.570.5,1,541,570,5,18.33,422833.0,5887404.0,38,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.541.570.6,1,541,570,6,8.56,422833.0,5887404.0,38,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.541.570.7,1,541,570,7,2.15,422833.0,5887404.0,38,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.542.571.1,1,542,571,1,38.82,422913.0,5887493.0,38,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.542.571.2,1,542,571,2,27.15,422913.0,5887493.0,38,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.542.571.3,1,542,571,3,15.71,422913.0,5887493.0,38,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.542.571.4,1,542,571,4,5.85,422913.0,5887493.0,38,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.542.571.5,1,542,571,5,7.98,422913.0,5887493.0,38,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.542.571.6,1,542,571,6,3.35,422913.0,5887493.0,38,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.542.571.7,1,542,571,7,1.13,422913.0,5887493.0,38,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.543.572.1,1,543,572,1,18.88,422963.0,5887938.0,38,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.543.572.2,1,543,572,2,8.85,422963.0,5887938.0,38,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.543.572.3,1,543,572,3,9.52,422963.0,5887938.0,38,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.543.572.4,1,543,572,4,12.52,422963.0,5887938.0,38,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.543.572.5,1,543,572,5,28.55,422963.0,5887938.0,38,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.543.572.6,1,543,572,6,16.96,422963.0,5887938.0,38,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.543.572.7,1,543,572,7,4.72,422963.0,5887938.0,38,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.544.573.1,1,544,573,1,12.5,422993.0,5887639.0,38,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.544.573.2,1,544,573,2,9.05,422993.0,5887639.0,38,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.544.573.3,1,544,573,3,8.63,422993.0,5887639.0,38,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.544.573.4,1,544,573,4,14.27,422993.0,5887639.0,38,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.544.573.5,1,544,573,5,31.83,422993.0,5887639.0,38,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.544.573.6,1,544,573,6,18.59,422993.0,5887639.0,38,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.544.573.7,1,544,573,7,5.14,422993.0,5887639.0,38,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.545.574.1,1,545,574,1,6.51,423028.0,5887870.0,38,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.545.574.2,1,545,574,2,4.65,423028.0,5887870.0,38,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.545.574.3,1,545,574,3,4.41,423028.0,5887870.0,38,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.545.574.4,1,545,574,4,10.62,423028.0,5887870.0,38,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.545.574.5,1,545,574,5,36.24,423028.0,5887870.0,38,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.545.574.6,1,545,574,6,27.15,423028.0,5887870.0,38,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.545.574.7,1,545,574,7,10.42,423028.0,5887870.0,38,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.546.575.1,1,546,575,1,4.42,423180.0,5887649.0,38,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.546.575.2,1,546,575,2,2.26,423180.0,5887649.0,38,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.546.575.3,1,546,575,3,0.72,423180.0,5887649.0,38,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.546.575.4,1,546,575,4,6.89,423180.0,5887649.0,38,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.546.575.5,1,546,575,5,41.9,423180.0,5887649.0,38,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.546.575.6,1,546,575,6,39.18,423180.0,5887649.0,38,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.546.575.7,1,546,575,7,4.63,423180.0,5887649.0,38,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.547.576.1,1,547,576,1,21.7,422229.0,5888507.0,39,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.547.576.2,1,547,576,2,8.31,422229.0,5888507.0,39,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.547.576.3,1,547,576,3,7.78,422229.0,5888507.0,39,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.547.576.4,1,547,576,4,12.16,422229.0,5888507.0,39,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.547.576.5,1,547,576,5,25.38,422229.0,5888507.0,39,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.547.576.6,1,547,576,6,15.81,422229.0,5888507.0,39,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.547.576.7,1,547,576,7,8.86,422229.0,5888507.0,39,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.548.577.1,1,548,577,1,11.02,422373.0,5888335.0,39,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.548.577.2,1,548,577,2,5.86,422373.0,5888335.0,39,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.548.577.3,1,548,577,3,5.86,422373.0,5888335.0,39,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.548.577.4,1,548,577,4,11.45,422373.0,5888335.0,39,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.548.577.5,1,548,577,5,35.26,422373.0,5888335.0,39,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.548.577.6,1,548,577,6,22.81,422373.0,5888335.0,39,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.548.577.7,1,548,577,7,7.73,422373.0,5888335.0,39,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.549.578.1,1,549,578,1,19.63,422396.0,5888634.0,39,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.549.578.2,1,549,578,2,7.01,422396.0,5888634.0,39,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.549.578.3,1,549,578,3,9.38,422396.0,5888634.0,39,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.549.578.4,1,549,578,4,12.24,422396.0,5888634.0,39,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.549.578.5,1,549,578,5,28.84,422396.0,5888634.0,39,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.549.578.6,1,549,578,6,16.56,422396.0,5888634.0,39,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.549.578.7,1,549,578,7,6.34,422396.0,5888634.0,39,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.550.579.1,1,550,579,1,11.09,422447.0,5888539.0,39,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.550.579.2,1,550,579,2,6.12,422447.0,5888539.0,39,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.550.579.3,1,550,579,3,11.16,422447.0,5888539.0,39,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.550.579.4,1,550,579,4,13.83,422447.0,5888539.0,39,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.550.579.5,1,550,579,5,33.25,422447.0,5888539.0,39,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.550.579.6,1,550,579,6,18.51,422447.0,5888539.0,39,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.550.579.7,1,550,579,7,6.06,422447.0,5888539.0,39,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.551.580.1,1,551,580,1,17.92,422467.0,5888483.0,39,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.551.580.2,1,551,580,2,7.01,422467.0,5888483.0,39,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.551.580.3,1,551,580,3,8.81,422467.0,5888483.0,39,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.551.580.4,1,551,580,4,14.71,422467.0,5888483.0,39,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.551.580.5,1,551,580,5,28.5,422467.0,5888483.0,39,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.551.580.6,1,551,580,6,16.94,422467.0,5888483.0,39,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.551.580.7,1,551,580,7,6.11,422467.0,5888483.0,39,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.552.581.1,1,552,581,1,15.29,422644.0,5888679.0,39,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.552.581.2,1,552,581,2,5.67,422644.0,5888679.0,39,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.552.581.3,1,552,581,3,7.11,422644.0,5888679.0,39,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.552.581.4,1,552,581,4,15.06,422644.0,5888679.0,39,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.552.581.5,1,552,581,5,29.5,422644.0,5888679.0,39,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.552.581.6,1,552,581,6,20.01,422644.0,5888679.0,39,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.552.581.7,1,552,581,7,7.34,422644.0,5888679.0,39,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.553.582.1,1,553,582,1,9.01,422751.0,5888289.0,39,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.553.582.2,1,553,582,2,6.23,422751.0,5888289.0,39,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.553.582.3,1,553,582,3,8.18,422751.0,5888289.0,39,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.553.582.4,1,553,582,4,16.2,422751.0,5888289.0,39,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.553.582.5,1,553,582,5,32.57,422751.0,5888289.0,39,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.553.582.6,1,553,582,6,21.28,422751.0,5888289.0,39,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.553.582.7,1,553,582,7,6.53,422751.0,5888289.0,39,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.554.583.1,1,554,583,1,5.48,422882.0,5888474.0,39,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.554.583.2,1,554,583,2,4.23,422882.0,5888474.0,39,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.554.583.3,1,554,583,3,4.63,422882.0,5888474.0,39,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.554.583.4,1,554,583,4,20.6,422882.0,5888474.0,39,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.554.583.5,1,554,583,5,34.92,422882.0,5888474.0,39,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.554.583.6,1,554,583,6,22.91,422882.0,5888474.0,39,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.554.583.7,1,554,583,7,7.24,422882.0,5888474.0,39,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.555.584.1,1,555,584,1,6.73,422958.0,5888357.0,39,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.555.584.2,1,555,584,2,3.0,422958.0,5888357.0,39,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.555.584.3,1,555,584,3,7.15,422958.0,5888357.0,39,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.555.584.4,1,555,584,4,17.67,422958.0,5888357.0,39,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.555.584.5,1,555,584,5,36.65,422958.0,5888357.0,39,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.555.584.6,1,555,584,6,22.48,422958.0,5888357.0,39,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.555.584.7,1,555,584,7,6.31,422958.0,5888357.0,39,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.556.585.1,1,556,585,1,12.01,422976.0,5888549.0,39,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.556.585.2,1,556,585,2,5.33,422976.0,5888549.0,39,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.556.585.3,1,556,585,3,5.86,422976.0,5888549.0,39,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.556.585.4,1,556,585,4,15.1,422976.0,5888549.0,39,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.556.585.5,1,556,585,5,32.92,422976.0,5888549.0,39,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.556.585.6,1,556,585,6,19.86,422976.0,5888549.0,39,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.556.585.7,1,556,585,7,8.91,422976.0,5888549.0,39,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.557.586.1,1,557,586,1,16.85,421916.0,5888636.0,40,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.557.586.2,1,557,586,2,4.82,421916.0,5888636.0,40,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.557.586.3,1,557,586,3,9.05,421916.0,5888636.0,40,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.557.586.4,1,557,586,4,13.26,421916.0,5888636.0,40,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.557.586.5,1,557,586,5,28.8,421916.0,5888636.0,40,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.557.586.6,1,557,586,6,19.76,421916.0,5888636.0,40,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.557.586.7,1,557,586,7,7.46,421916.0,5888636.0,40,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.558.587.1,1,558,587,1,16.27,421932.0,5888800.0,40,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.558.587.2,1,558,587,2,8.59,421932.0,5888800.0,40,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.558.587.3,1,558,587,3,4.86,421932.0,5888800.0,40,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.558.587.4,1,558,587,4,15.54,421932.0,5888800.0,40,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.558.587.5,1,558,587,5,29.26,421932.0,5888800.0,40,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.558.587.6,1,558,587,6,19.79,421932.0,5888800.0,40,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.558.587.7,1,558,587,7,5.71,421932.0,5888800.0,40,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.559.588.1,1,559,588,1,18.7,421971.0,5888802.0,40,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.559.588.2,1,559,588,2,6.34,421971.0,5888802.0,40,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.559.588.3,1,559,588,3,8.57,421971.0,5888802.0,40,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.559.588.4,1,559,588,4,12.21,421971.0,5888802.0,40,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.559.588.5,1,559,588,5,27.99,421971.0,5888802.0,40,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.559.588.6,1,559,588,6,17.75,421971.0,5888802.0,40,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.559.588.7,1,559,588,7,8.43,421971.0,5888802.0,40,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.560.589.1,1,560,589,1,7.47,422004.0,5888732.0,40,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.560.589.2,1,560,589,2,5.98,422004.0,5888732.0,40,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.560.589.3,1,560,589,3,7.85,422004.0,5888732.0,40,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.560.589.4,1,560,589,4,15.38,422004.0,5888732.0,40,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.560.589.5,1,560,589,5,34.56,422004.0,5888732.0,40,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.560.589.6,1,560,589,6,22.72,422004.0,5888732.0,40,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.560.589.7,1,560,589,7,6.04,422004.0,5888732.0,40,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.561.590.1,1,561,590,1,5.81,422036.0,5888587.0,40,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.561.590.2,1,561,590,2,6.3,422036.0,5888587.0,40,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.561.590.3,1,561,590,3,6.97,422036.0,5888587.0,40,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.561.590.4,1,561,590,4,13.72,422036.0,5888587.0,40,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.561.590.5,1,561,590,5,35.86,422036.0,5888587.0,40,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.561.590.6,1,561,590,6,23.97,422036.0,5888587.0,40,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.561.590.7,1,561,590,7,7.37,422036.0,5888587.0,40,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.562.591.1,1,562,591,1,18.57,422058.0,5888784.0,40,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.562.591.2,1,562,591,2,5.55,422058.0,5888784.0,40,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.562.591.3,1,562,591,3,7.42,422058.0,5888784.0,40,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.562.591.4,1,562,591,4,14.61,422058.0,5888784.0,40,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.562.591.5,1,562,591,5,28.02,422058.0,5888784.0,40,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.562.591.6,1,562,591,6,19.36,422058.0,5888784.0,40,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.562.591.7,1,562,591,7,6.48,422058.0,5888784.0,40,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.563.592.1,1,563,592,1,9.48,421273.8,5886700.5,41,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.563.592.2,1,563,592,2,3.41,421273.8,5886700.5,41,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.563.592.3,1,563,592,3,7.84,421273.8,5886700.5,41,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.563.592.4,1,563,592,4,11.41,421273.8,5886700.5,41,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.563.592.5,1,563,592,5,36.53,421273.8,5886700.5,41,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.563.592.6,1,563,592,6,25.0,421273.8,5886700.5,41,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.563.592.7,1,563,592,7,6.33,421273.8,5886700.5,41,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.564.593.1,1,564,593,1,5.71,421383.7,5886791.4,41,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.564.593.2,1,564,593,2,2.97,421383.7,5886791.4,41,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.564.593.3,1,564,593,3,8.14,421383.7,5886791.4,41,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.564.593.4,1,564,593,4,12.73,421383.7,5886791.4,41,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.564.593.5,1,564,593,5,37.25,421383.7,5886791.4,41,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.564.593.6,1,564,593,6,26.62,421383.7,5886791.4,41,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.564.593.7,1,564,593,7,6.58,421383.7,5886791.4,41,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.565.594.1,1,565,594,1,14.89,421472.4,5886905.8,41,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.565.594.2,1,565,594,2,4.06,421472.4,5886905.8,41,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.565.594.3,1,565,594,3,5.51,421472.4,5886905.8,41,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.565.594.4,1,565,594,4,12.23,421472.4,5886905.8,41,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.565.594.5,1,565,594,5,32.79,421472.4,5886905.8,41,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.565.594.6,1,565,594,6,23.02,421472.4,5886905.8,41,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.565.594.7,1,565,594,7,7.52,421472.4,5886905.8,41,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.566.595.1,1,566,595,1,12.59,421533.8,5886644.0,41,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.566.595.2,1,566,595,2,6.55,421533.8,5886644.0,41,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.566.595.3,1,566,595,3,9.18,421533.8,5886644.0,41,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.566.595.4,1,566,595,4,12.2,421533.8,5886644.0,41,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
