pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
1.355.384.9,1,355,384,9,1.04,426446.1,5885065.9,24,12,2019-08-13,2019-08-20,Soil organic carbon,SOC,M%,DIN ISO 10694,3
1.355.384.10,1,355,384,10,1.07,426446.1,5885065.9,24,12,2019-08-13,2019-08-20,Total carbon,TC,M%,DIN ISO 10694,3
1.355.384.11,1,355,384,11,0.11,426446.1,5885065.9,24,12,2019-08-13,2019-08-20,Totoal nitrogen,TN,M%,DIN ISO 10694,3
1.356.385.9,1,356,385,9,1.81,426457.7,5885095.8,24,12,2019-08-13,2019-08-20,Soil organic carbon,SOC,M%,DIN ISO 10694,3
1.356.385.10,1,356,385,10,1.84,426457.7,5885095.8,24,12,2019-08-13,2019-08-20,Total carbon,TC,M%,DIN ISO 10694,3
1.356.385.11,1,356,385,11,0.19,426457.7,5885095.8,24,12,2019-08-13,2019-08-20,Totoal nitrogen,TN,M%,DIN ISO 10694,3
1.357.386.9,1,357,386,9,1.48,426460.2,5885132.1,24,12,2019-08-13,2019-08-20,Soil organic carbon,SOC,M%,DIN ISO 10694,3
1.357.386.10,1,357,386,10,1.48,426460.2,5885132.1,24,12,2019-08-13,2019-08-20,Total carbon,TC,M%,DIN ISO 10694,3
1.357.386.11,1,357,386,11,0.16,426460.2,5885132.1,24,12,2019-08-13,2019-08-20,Totoal nitrogen,TN,M%,DIN ISO 10694,3
1.358.387.1,1,358,387,1,9.64,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Clay,Cl,M%,DIN ISO 11277,3
1.358.387.2,1,358,387,2,2.2,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Fine silt,fSi,M%,DIN ISO 11277,3
1.358.387.3,1,358,387,3,3.36,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Middle silt,mSi,M%,DIN ISO 11277,3
1.358.387.4,1,358,387,4,26.54,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Coarse silt,cSi,M%,DIN ISO 11277,3
1.358.387.5,1,358,387,5,34.84,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Fine sand,fSa,M%,DIN ISO 11277,3
1.358.387.6,1,358,387,6,20.19,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Middle sand,mSa,M%,DIN ISO 11277,3
1.358.387.7,1,358,387,7,3.23,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Coarse sand,cSa,M%,DIN ISO 11277,3
1.358.387.8,1,358,387,8,5.9,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,soil pH,pH,,DIN ISO 10390,3
1.358.387.9,1,358,387,9,1.6,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Soil organic carbon,SOC,M%,DIN ISO 10694,3
1.358.387.10,1,358,387,10,1.84,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Total carbon,TC,M%,DIN ISO 10694,3
1.358.387.11,1,358,387,11,0.19,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Totoal nitrogen,TN,M%,DIN ISO 10694,3
1.358.387.12,1,358,387,12,10.4,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",3
1.358.387.13,1,358,387,13,14.0,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",3
1.358.387.14,1,358,387,14,8.6,426463.7,5885108.8,24,2,2017-10-17,2017-11-15,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,3
1.359.388.1,1,359,388,1,12.66,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Clay,Cl,M%,DIN ISO 11277,3
1.359.388.2,1,359,388,2,6.9,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Fine silt,fSi,M%,DIN ISO 11277,3
1.359.388.3,1,359,388,3,4.37,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Middle silt,mSi,M%,DIN ISO 11277,3
1.359.388.4,1,359,388,4,16.07,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Coarse silt,cSi,M%,DIN ISO 11277,3
1.359.388.5,1,359,388,5,30.45,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Fine sand,fSa,M%,DIN ISO 11277,3
1.359.388.6,1,359,388,6,23.5,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Middle sand,mSa,M%,DIN ISO 11277,3
1.359.388.7,1,359,388,7,6.04,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Coarse sand,cSa,M%,DIN ISO 11277,3
1.359.388.8,1,359,388,8,6.8,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,soil pH,pH,,DIN ISO 10390,3
1.359.388.9,1,359,388,9,1.01,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Soil organic carbon,SOC,M%,DIN ISO 10694,3
1.359.388.10,1,359,388,10,1.1,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Total carbon,TC,M%,DIN ISO 10694,3
1.359.388.11,1,359,388,11,0.11,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Totoal nitrogen,TN,M%,DIN ISO 10694,3
1.359.388.12,1,359,388,12,4.9,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",3
1.359.388.13,1,359,388,13,11.0,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",3
1.359.388.14,1,359,388,14,4.2,426488.7,5885140.4,24,1,2017-08-02,2017-09-01,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,3
1.360.389.8,1,360,389,8,6.5,426540.5,5885135.2,24,5,2018-08-01,2018-08-03,soil pH,pH,,DIN ISO 10390,3
1.360.389.9,1,360,389,9,1.59,426540.5,5885135.2,24,5,2018-08-01,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,3
1.360.389.10,1,360,389,10,1.63,426540.5,5885135.2,24,5,2018-08-01,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,3
1.360.389.11,1,360,389,11,0.14,426540.5,5885135.2,24,5,2018-08-01,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,3
1.360.389.12,1,360,389,12,15.8,426540.5,5885135.2,24,5,2018-08-01,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",3
1.360.389.13,1,360,389,13,17.0,426540.5,5885135.2,24,5,2018-08-01,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",3
1.360.389.14,1,360,389,14,6.8,426540.5,5885135.2,24,5,2018-08-01,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,3
1.361.390.8,1,361,390,8,7.1,426556.5,5885107.1,24,5,2018-08-01,2018-08-03,soil pH,pH,,DIN ISO 10390,3
1.361.390.12,1,361,390,12,11.5,426556.5,5885107.1,24,5,2018-08-01,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",3
1.361.390.13,1,361,390,13,15.0,426556.5,5885107.1,24,5,2018-08-01,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",3
1.361.390.14,1,361,390,14,3.0,426556.5,5885107.1,24,5,2018-08-01,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,3
